drugs,drug_avg_1,drug_avg_2,drug_avg_3,drug_avg_4,drug_sd_1,drug_sd_2,drug_sd_3,drug_sd_4,ctrl_avg_1,ctrl_avg_2,ctrl_avg_3,ctrl_avg_4,ctrl_sd_1,ctrl_sd_2,ctrl_sd_3,ctrl_sd_4,drug_to_ctlr_1,drug_to_ctlr_2,drug_to_ctlr_3,drug_to_ctlr_4,d_t_c_SD_1,d_t_c_SD_2,d_t_c_SD_3,d_t_c_SD_4,ttest_pval_1,ttest_pval_2,ttest_pval_3,ttest_pval_4,wilcox_pval_1,wilcox_pval_2,wilcox_pval_3,wilcox_pval_4
Olaparib,2541.3333333333335,2100.3333333333335,2426.3333333333335,2143.6666666666665,120.27191415011791,219.43639928993852,131.0508807041499,125.48041015765503,4044.75,2849.5,4165.75,2629,246.11972019053383,119.24344845734713,63.47899915195051,272.1274211345364,0.6283041803160476,0.7370883780780254,0.5824481385904899,0.8153924179028781,0.04843406877571642,0.08295638999940079,0.03268718376134736,0.0969620746828689,2.2566106619730973e-4,0.014047043112968593,4.323680730218529e-4,0.030206444657963044,0.05714285714285714,0.05714285714285714,0.05714285714285714,0.05714285714285714
T0070907,3989,2883,4161.666666666667,2705,336.88425311967313,156.69396925217,68.23733093647006,109.99545445153632,4158,2905.5,4156.5,2703.5,170.30560765870277,187.36506255614108,107.53449059100372,148.63265679744364,0.9593554593554594,0.9922560660815695,1.0012430330005213,1.0005548363232846,0.09004645216639567,0.0836826710626176,0.03066778473059465,0.06842000338130295,0.4885512244868551,0.8697957184383617,0.9412531535698703,0.9883518933622075,0.6285714285714286,0.8571428571428571,0.8571428571428571,0.8571428571428572
Dabrafenib,3760.3333333333335,2663,2965.6666666666665,2020.3333333333333,158.2476961391013,226.91848756767263,47.71093515467218,44.6579593503032,4251.25,3040.25,4186.5,2842.25,344.72053898774294,62.21133337262592,210.24668051283632,245.27178802300114,0.8845241595609135,0.8759148096373653,0.7083880727735976,0.7108218254317296,0.08080743892702733,0.07675999563560149,0.03735617215859439,0.06332067832993665,0.05999450002468745,0.09514503519559767,8.299902950915096e-4,0.005541299114358991,0.05714285714285714,0.05714285714285714,0.05714285714285714,0.05714285714285714
Selumetinib,2924.6666666666665,2823.6666666666665,4051.3333333333335,2899.3333333333335,436.4703120870116,176.64748323520868,235.61055437593058,267.7915856283265,4260.25,3014.25,4132,2889.5,307.6853100165817,94.51410829429999,235.53202188520638,229.87025325894896,0.6865011834203782,0.9367725525973846,0.9804775734107777,1.0034031262617524,0.11381837363801721,0.06555325608945826,0.07984348908313231,0.12231535700183417,0.014887297298293817,0.19289337875988696,0.6748694776696824,0.9617356555065126,0.05714285714285714,0.11428571428571428,0.6285714285714286,0.8571428571428572
Y-27632,2292.3333333333335,1934,3523.3333333333335,2358,385.1030165206881,84.01785524517987,65.62265868839309,156.7035417595914,3249.75,2550.25,3483.5,2561.75,1187.5816814013258,614.057204175637,939.5582295242092,537.8440759179188,0.7053875939174808,0.758357023821194,1.011434859576097,0.9204645262027911,0.28370923323874897,0.18554777927249733,0.27345055901967713,0.20270330815702395,0.20942899042495058,0.13736490472039592,0.9379058179631752,0.5159846763730367,0.6285714285714286,0.4,0.4,0.4
IWR-1,3761,2900,3718.6666666666665,2644.6666666666665,94.9789450352024,38,130.50031928441146,80.59983457385836,3183.25,2287.25,3533.75,2486.75,1125.8959025297736,421.7300676973365,979.3345955290255,482.7196391281382,1.1814968978245504,1.2678981309432724,1.0523287348190071,1.0635032338058374,0.4189519958454568,0.23436848911601665,0.2939686059568304,0.20897254594514567,0.380958762758116,0.06139930561638141,0.7327417583300648,0.5634085273162951,1,0.05714285714285714,0.6285714285714286,0.8571428571428571
Apoptozole,2313.6666666666665,1806.3333333333333,2087,1702.3333333333333,169.1665845648405,5.8594652770823155,167.60966559241146,59.28181283777794,3456.2,2578.4,3697.8,2650.8,430.5463970352092,888.9000506243658,283.8568301098284,113.9921049897755,0.669424994695523,0.7005636570482986,0.5643896370815079,0.6421960665962476,0.09669475776944925,0.2415291019033372,0.0627020631522197,0.035535854261817476,0.002301885696532408,0.12406764636427652,5.682847735833029e-5,4.749046116791784e-6,0.03571428571428571,0.25,0.03571428571428571,0.03571428571428571
Gefitinib,2340,2016.3333333333333,2921.6666666666665,2276.6666666666665,239.25509398965784,98.28699473141567,216.60409352856962,218.02828562673545,3363.5,2897.25,3659.25,2712.5,572.1616904337444,254.3454016359119,325.60239044986554,43.684474740270524,0.6957038798870224,0.6959473063537263,0.7984331944159777,0.8393241167434715,0.13807798734451207,0.06988276487118879,0.09247315666138424,0.08150775007973468,0.02986766329501319,0.003009825935751398,0.015753283199337074,0.0701819632690538,0.05714285714285714,0.05714285714285714,0.05714285714285714,0.05714285714285714
Paclitaxel,1972.6666666666667,1677,1993.3333333333333,1811.6666666666667,71.00938905055678,119.20151005754919,58.011493114152245,82.37920449563308,3320.25,2806,3573.5,2725.75,686.755839679091,198.46578210529557,521.7052168929628,175.63480103138252,0.5941319679742991,0.597647897362794,0.5578098036472179,0.6646488733987588,0.12473653503695412,0.05992891160169843,0.08303849771116134,0.052417071951649574,0.02850451883147731,2.670146317378557e-4,0.008417517037042226,4.760226165647757e-4,0.05714285714285714,0.05714285714285714,0.05714285714285714,0.05714285714285714
SGI-1027,3509.3333333333335,2395,3269.6666666666665,2903.3333333333335,200.30310365377102,229.0261993746567,227.34628506604926,180.47252791860964,3721.25,2752.75,3595.75,2795.5,617.6549063460383,112.29240104892821,702.7490661680029,209.08929511893558,0.9430522897771807,0.8700390518572336,0.90931423671464,1.0385738985273953,0.1655247154355324,0.09045284794304495,0.18862740561613922,0.10100475659508046,0.5572864202205203,0.09691633665267345,0.4363037642050799,0.4990788935867668,0.8571428571428571,0.05714285714285714,1,0.8571428571428572
PFK-015,2422.3333333333335,1961,3071,2406.3333333333335,179.05958040086358,181.01657382681842,131.190700889964,37.89898855290644,3835.75,2780.5,3834.75,2881.25,271.10560672918587,142.28258267733733,570.0967023233866,115.59231520016084,0.6315149145104174,0.7052688365401906,0.8008344742160506,0.8351699204627622,0.06458665705704048,0.07443628213947966,0.12387460262798253,0.0359954484024489,4.254911969671821e-4,0.0036507009845785777,0.07116794421690062,0.0018851496692540285,0.05714285714285714,0.05714285714285714,0.22857142857142856,0.05714285714285714
Nedisertib,2528.6666666666665,2072.3333333333335,3228.3333333333335,2581,153.52632781817368,39.80368492154129,203.86596904175383,294.55729493597676,3765.5,2908.5,3978.75,2967.75,244.0498582940243,162.4120274692323,123.27577485729573,134.28421351744961,0.6715354313282875,0.7125093117872902,0.811393863231752,0.8696824193412518,0.05963762383233086,0.042074714006308765,0.05707378190840843,0.10676902295747985,4.6529808281680436e-4,0.0011560687881216258,0.010119183883700122,0.13740206456370843,0.05714285714285714,0.05714285714285714,0.05714285714285714,0.05714285714285714
Lapatinib,3491.6666666666665,2131.3333333333335,3060,1977,95.14375088955309,106.00628912160511,155.1547614480458,89.77193325310535,3834.5,2897.75,3944.75,2973.25,291.57560483232015,128.74619735484745,142.48128532079807,137.70348579465954,0.9105924283913591,0.7355131855174992,0.7757145573230243,0.6649289498024048,0.07355303222195186,0.04905258734745774,0.048291024356594665,0.04312770194141629,0.09621056319588345,3.8702314051221266e-4,0.0012238210313123134,8.830758376600424e-5,0.22857142857142856,0.05714285714285714,0.05714285714285714,0.04974599072150301
Dinaciclib,1879.3333333333333,1961.6666666666667,2091.3333333333335,1791.3333333333333,111.91216794135183,201.31153303607158,137.4930301263789,69.37098336720716,3584.25,2733.75,3888.5,2817.5,634.3224075079381,195.58352861799654,141.10161822837705,134.11562175973387,0.5243309850968356,0.7175735406188082,0.5378252110925379,0.6357882283348122,0.09790565974614224,0.08976833244374612,0.04038719509522388,0.03901452384521635,0.010906668324972023,0.0055535782731033646,2.8955643859750963e-5,7.602835902543003e-5,0.05714285714285714,0.05714285714285714,0.05714285714285714,0.05714285714285714
TAK-580,2464.3333333333335,1926,2643,1924.3333333333333,129.26458653990787,66.91038783328041,14.933184523068078,232.0567459336904,3291.25,2575.75,3866,2714.5,608.9610688158425,276.5855804870047,243.56929198895332,77.84814277382173,0.7487530067097101,0.747743375715811,0.6836523538541128,0.7089089457849819,0.14399712679289436,0.08439072374372375,0.043244951189046345,0.08787207646648551,0.0692662303439109,0.014817900851400527,0.0020294245613094375,0.020603435278793353,0.05714285714285714,0.05714285714285714,0.05714285714285714,0.05714285714285714
