drugs,drug_avg_1,drug_avg_2,drug_avg_3,drug_avg_4,drug_sd_1,drug_sd_2,drug_sd_3,drug_sd_4,ctrl_avg_1,ctrl_avg_2,ctrl_avg_3,ctrl_avg_4,ctrl_sd_1,ctrl_sd_2,ctrl_sd_3,ctrl_sd_4,drug_to_ctlr_1,drug_to_ctlr_2,drug_to_ctlr_3,drug_to_ctlr_4,d_t_c_SD_1,d_t_c_SD_2,d_t_c_SD_3,d_t_c_SD_4,ttest_pval_1,ttest_pval_2,ttest_pval_3,ttest_pval_4,wilcox_pval_1,wilcox_pval_2,wilcox_pval_3,wilcox_pval_4
Infigratinib,625012.4791666666,688812.125,483847.0833333333,465195.59375,96996.85094083623,155789.905280981,39178.345405606764,48952.31145748149,663006.3697916666,656486.0729166666,456503.8229166667,475398.1145833333,123775.18568030473,83014.3053587134,58657.11378260055,37695.25916646831,0.9426945315217128,1.0492410325472918,1.059897111577219,0.978538996011216,0.22885711205015938,0.2718808778153806,0.1609744927852914,0.12893145861878352,0.6350694626562405,0.7620205299776525,0.438334687000038,0.7705163501557856,0.7142857142857142,1,0.7142857142857142,0.5476190476190476
Prexasertib,437197.4270833333,473598.3645833333,332951.6458333333,340868.8333333333,82947.94448997307,90814.59326754668,66007.90425274968,20452.26898992537,679025.859375,704083.046875,460057.609375,484655.7421875,78989.22166185567,22754.99989965432,41507.30645926788,23598.143961340815,0.6438597603421844,0.6726456015172512,0.7237172889839962,0.7033215613928712,0.1432905282413673,0.13080192144238448,0.1576364473087746,0.054346401336228256,0.01523313268936001,0.042594975303785435,0.0569167434833971,4.26369933128543e-4,0.05714285714285714,0.05714285714285714,0.05714285714285714,0.05714285714285714
Silmitasertib,578764.6979166666,631593.5833333334,372328.3229166667,423203.21875,184052.34741887104,127278.79684679191,83792.94886467372,30170.351770667512,662879.875,746748.09375,458113.3515625,472847.1171875,96959.49718680863,73932.36305967259,77426.56040516117,24289.80189756393,0.8731064552482705,0.8457920262797234,0.8127427887590617,0.8950106775890219,0.3056179707069149,0.18990336154637733,0.22874493186584363,0.07864455022434816,0.5261813659104708,0.2556990882757904,0.2348229623248329,0.08272144968986611,0.6285714285714286,0.4,0.4,0.11428571428571428
Olaparib,607568.59375,552751.6770833334,398103.9270833333,421763.9895833333,220000.797251585,142785.67906515687,135268.4328679717,82423.87494329718,706722.859375,768602.8125,506128.7578125,483263.9609375,102190.7182787865,55015.10829812741,77219.88999199134,35035.3143104629,0.8596985164556749,0.7191642654616663,0.7865665029664537,0.8727404145037821,0.3352000167137784,0.1927730282263044,0.29296736638238563,0.18191432593268742,0.5274865042864174,0.1079640341052888,0.30371221442382595,0.3256100002973248,0.6285714285714286,0.05714285714285714,0.22857142857142856,0.4
T0070907,557603.5625,635333.2291666666,418694.8229166667,436224.3333333333,126297.94448642501,95838.0654520282,87538.92653167337,47734.13861275689,747934.078125,749151.4375,542720.890625,496913.21875,67336.36607503468,17701.15100637585,39192.89123392677,32046.873464783403,0.7455250119072785,0.8480704933128645,0.7714735698389935,0.877868241119986,0.18171278149044548,0.1294887022476083,0.17064700354316653,0.11150371482860184,0.10286112169017296,0.17306082830235503,0.11937072761909732,0.14395943250165122,0.11428571428571428,0.11428571428571428,0.11428571428571428,0.22857142857142856
Dabrafenib,530441.2916666666,498576,389163.03125,392884.1875,133795.4326847853,71996.8063408729,58901.79974277931,69563.15117892092,669678.9375,761786.21875,499939.8046875,485470.96875,101309.02505671796,43589.95021568606,70730.8109903903,24708.11625973979,0.7920829847910016,0.6544828296029082,0.7784197769434585,0.8092846180104358,0.23296899802191126,0.10165991152023969,0.1612749180955076,0.14909238496926194,0.21301830782138342,0.010304286002704822,0.07498276364646261,0.13773461851445468,0.22857142857142856,0.05714285714285714,0.22857142857142856,0.11428571428571428
Selumetinib,425082.2708333333,431465.84375,341088.75,338227.8229166667,64465.10850384443,60403.56063696927,14308.55847429449,12815.231170808549,598727.9375,700739.703125,437661.3515625,448465.7421875,36285.85115121635,88743.52282552993,6760.861071681822,42152.897375776796,0.7099756737730871,0.6157291242751717,0.7793440037194854,0.7541887620376058,0.11594940380108641,0.11623635437198944,0.03483942928440051,0.07643171692253954,0.025519628460432167,0.005027004519067882,0.00277128922280255,0.009563127068825812,0.05714285714285714,0.05714285714285714,0.05714285714285714,0.05714285714285714
Y-27632,621573.5104166666,604185.125,424311.5833333333,430924.8020833333,98056.22373711094,63581.906307558325,28858.18647668252,21179.254186394926,579135.6953125,628141.484375,398008.3203125,426843.1171875,119466.24088508764,115579.79260315566,88987.03287882492,52582.133820262956,1.073277843945135,0.9618615232858939,1.0660872189812038,1.0095624943485744,0.2787208581111263,0.20388652213833955,0.24914071113370173,0.13389916973954555,0.6285469222562698,0.7413808999149001,0.6108720355662638,0.8946263301085486,0.6285714285714286,0.6285714285714286,1,0.6285714285714286
IWR-1,636808.4375,575840.5208333334,407618.9479166667,395842.4166666667,36431.59479008871,31180.4365621206,54641.24425939777,3049.824619434681,580796.0546875,655304.96875,402649.3046875,450543.5703125,118850.54556282976,119030.26876384632,91507.52424170703,57767.00020932226,1.0964407081632772,0.8787366925231076,1.012342361383248,0.8785885378235623,0.2329722802858006,0.1665558097025661,0.26710896266211487,0.11285251538552303,0.428074077167473,0.27881370580439846,0.9323025000145402,0.15442322150830415,0.8571428571428572,0.4,1,0.4
Apoptozole,620429.1458333334,554874.9895833334,426880.5729166667,449357.34375,156463.26159707605,46022.10521968642,80440.89339561987,26923.829171259502,693715.9875,695732.0625,471055.25,500856.1875,114666.91459852621,101643.85457715944,51139.15831787271,77793.66743408,0.8943561299044349,0.7975412080183287,0.9062218771931035,0.8971783816686901,0.2696740623528439,0.13398548216710865,0.19708008543861202,0.14935983028486233,0.5267404261007719,0.0377682776636644,0.45621094982843974,0.23105294853854028,0.5714285714285714,0.14285714285714285,0.39285714285714285,0.39285714285714285
Gefitinib,515617,425270.0833333333,399539.25,377168.5520833333,93100.24180626891,24037.95829925276,90300.37711748257,44083.54739957305,700373.328125,742985.828125,484526.5703125,517414.828125,96324.52419070691,46525.3653862481,53671.452482024295,72412.05035135771,0.7362030781217508,0.5723798048834194,0.8245971933846958,0.7289480926747133,0.167099573240978,0.04828442231493769,0.20754850007423883,0.1329144592500351,0.05538552972285342,1.2733514352938316e-4,0.24146205943752566,0.025535756548936663,0.11428571428571428,0.05714285714285714,0.11428571428571428,0.05714285714285714
Paclitaxel,397539.53125,415198.4583333333,352328.1041666667,368304.5416666667,49032.56544412322,69235.58543616715,70040.15390010172,48284.75431980532,703694.0625,770907.625,487507.921875,465139.3984375,97651.39542124396,69944.99295730091,67995.28139759086,14371.2273454621,0.5649323369841563,0.5385839299920445,0.7227125721600187,0.7918154060995011,0.10488559167223557,0.10224391635623904,0.1755042629766034,0.10665089437941451,0.0037648480937464202,0.0017047913726862115,0.057585954873311224,0.06556802215289131,0.05714285714285714,0.05714285714285714,0.11428571428571428,0.05714285714285714
SGI-1027,554085.7916666666,558018.125,377431.2916666667,440499.1666666667,174119.1178613839,176982.89332066893,84063.11135263482,74216.07205987406,742172.8125,787656.453125,531884.3984375,487063.453125,56515.871744300544,47765.4692238321,44901.54145590973,35705.768241300975,0.7465724725219123,0.7084536954989478,0.7096115110265213,0.9043979051198016,0.24139714969082746,0.2287659404010567,0.16901986232334926,0.1661736105429693,0.1958015424488136,0.14739226268028727,0.06682074917902403,0.3970431327532373,0.11428571428571428,0.22857142857142856,0.11428571428571428,0.4
PFK-015,514287.7604166667,629669.7291666666,414489.0625,451888.3854166667,136956.85515595527,138151.73731442355,136393.26882340992,52462.739650415504,738611.234375,754974,535961.21875,493024.6953125,57824.70148706939,12087.637442018498,43946.93701649195,29287.40404414115,0.6962901950061023,0.8340283627868862,0.7733564444582307,0.9165633886356152,0.19327147364922667,0.18347530938567083,0.26226509738547754,0.11953060854447564,0.09075998772093681,0.2563592469081696,0.2592255445954579,0.3104084976792621,0.05714285714285714,0.6285714285714286,0.4,0.4
Nedisertib,567155.5520833334,573219.9583333334,421268.6770833333,432576.15625,216847.5090504322,147869.30665306753,67099.60329935631,35274.70828911043,712133.78125,754024.5,506789.984375,483347.1640625,102091.3915531781,55423.08202296656,60903.10743856057,17561.16425965377,0.7964171438234708,0.760213969616814,0.831249018472344,0.8949595413247631,0.32520513310563837,0.2039122796508626,0.16585847983343588,0.0798960726909769,0.37079631134862195,0.15871662943206774,0.154675569693155,0.114047389618204,0.6285714285714286,0.11428571428571428,0.22857142857142856,0.11428571428571428
Lapatinib,456859.0104166667,419488.875,319995.7395833333,329756.9479166667,94868.54195008322,29205.06544681812,11071.552130900147,29912.946075411593,659076,684428.78125,464909.5078125,458804.4921875,100923.46198799973,93056.59619787087,44975.427409684926,41299.60790549203,0.6931810753489228,0.61290361611309,0.6882968281052857,0.7187308614709567,0.17884680808034892,0.09362152014942957,0.07071645017385295,0.09185006961028915,0.04566943451582699,0.007072170642718816,0.005439955162783483,0.004917718721959467,0.05714285714285714,0.05714285714285714,0.05714285714285714,0.05714285714285714
Dinaciclib,315091.2916666667,318775.4583333333,346582.8958333333,360278.375,26905.312916542047,17661.373193923853,17852.60528533464,17265.71697681949,680007.484375,674972.390625,470251.1328125,458665.828125,72240.6730956743,67796.43447091983,44002.83176255754,41338.912885138445,0.46336444657851006,0.47227925580505414,0.7370166101684309,0.7854920792176684,0.06315569270314286,0.054175252382584964,0.07872369412011453,0.08018102790735172,7.437677967330205e-4,0.0010157241801011737,0.006325110492140866,0.011394120397539145,0.05714285714285714,0.05714285714285714,0.05714285714285714,0.05714285714285714
TAK-580,589081.5416666666,502009.125,421856.4375,421400.0416666667,64639.259319218996,53733.32294328487,38308.093557928056,29873.77869797589,663344.03125,715693.171875,477253.109375,485948.2734375,53758.90038452596,25643.95996884625,40744.449061676096,17716.259616716074,0.8880483036179677,0.7014306475564347,0.8839260116135309,0.8671705708218034,0.12114058211187399,0.07917371391120595,0.11017094212475857,0.06912800196567266,0.18328175799463545,0.01081194134940579,0.12959990706959457,0.043619221350994934,0.11428571428571428,0.05714285714285714,0.22857142857142856,0.05714285714285714
KU-55933,574007.1979166666,563240.75,371159.625,383395.4479166667,77374.44715468094,84861.99455648841,69543.17452710666,39189.50795905189,664075.7916666666,686995.3333333334,500386.9583333333,481731.5625,33423.95447693618,40790.4884095877,14642.007850792503,21832.544770128112,0.8643700088449994,0.8198611004635645,0.7417452010265057,0.7958694795229795,0.12437168380680823,0.1327721123569734,0.1406633884228689,0.0889890734861913,0.17062591679513792,0.11103989407038599,0.07866824118802163,0.029737997704138586,0.2,0.2,0.1,0.1
GSK2606414,611250.8125,623242.375,435821.46875,483637.8645833333,137645.73887271777,118607.25549622862,98035.92390300916,47310.099382028726,723970.875,776912.640625,503385.3359375,523166.6015625,84095.95318362222,86477.51819157331,17087.48071074135,72422.29960847019,0.844303042577507,0.8022039318328281,0.8657810183094236,0.924443309528725,0.21393074805070708,0.1768607900634355,0.19695821828440063,0.15669807999100652,0.2958133706147166,0.13988010569265294,0.3546977938802501,0.4235709483535967,0.22857142857142856,0.22857142857142856,0.6285714285714286,0.4
Tipifarnib,515218.0520833333,504409.7604166667,390087.4895833333,384594.3125,128961.07314115032,112348.26896041041,89457.92161575671,43457.8396025942,753710.65625,801711.484375,500247.8046875,542291.765625,48746.97759387509,61776.83729135323,22407.153899718294,62443.014540975826,0.6835753850777976,0.6291661903906685,0.7797885086712519,0.7092018298613642,0.17672110865258792,0.14828482999889014,0.18220637716199536,0.11441460790884454,0.07288120978823946,0.027164331204456806,0.1613510483197865,0.010996611575804128,0.05714285714285714,0.05714285714285714,0.11428571428571428,0.05714285714285714
Axitinib,575425.96875,597314.0208333334,367850.09375,476189.7395833333,183817.34672432442,78257.31137628644,107260.25803798897,61541.46985947906,742662.515625,760374.015625,489749.953125,482698.3515625,40387.28213572773,32508.91377373862,21338.563717360565,43719.812820782165,0.7748148811115648,0.7855529102245331,0.7510977620371774,0.9865161918243593,0.2510722125631156,0.10826080805137069,0.22144175581922973,0.15568802515365854,0.2534367420036675,0.055123746763487746,0.1847263180764258,0.8846660621126692,0.4,0.05714285714285714,0.22857142857142856,0.6285714285714286
