drugs,drug_avg_1,drug_avg_2,drug_avg_3,drug_avg_4,drug_sd_1,drug_sd_2,drug_sd_3,drug_sd_4,ctrl_avg_1,ctrl_avg_2,ctrl_avg_3,ctrl_avg_4,ctrl_sd_1,ctrl_sd_2,ctrl_sd_3,ctrl_sd_4,drug_to_ctlr_1,drug_to_ctlr_2,drug_to_ctlr_3,drug_to_ctlr_4,d_t_c_SD_1,d_t_c_SD_2,d_t_c_SD_3,d_t_c_SD_4,ttest_pval_1,ttest_pval_2,ttest_pval_3,ttest_pval_4,wilcox_pval_1,wilcox_pval_2,wilcox_pval_3,wilcox_pval_4
Olaparib,614081.5833333334,575691.625,475555.2708333333,453987.3854166667,12819.826817024074,35233.869617883305,5890.784474493605,29554.834024622465,604714.71875,635990.796875,555614.046875,508996.9921875,54767.82206792417,18541.870009351398,23835.180067276986,35397.414120813235,1.0154897248122148,0.9051886093772338,0.8559093736165421,0.891925477723512,0.09438261901541123,0.06136445381197583,0.038217572633246905,0.08496439506665714,0.7604200854836191,0.07861362764640399,0.004742349042542552,0.0769352241479428,1,0.05714285714285714,0.05714285714285714,0.11428571428571428
T0070907,645101.2291666666,644252.6875,538429.5104166666,523907.8645833333,41656.95391895559,42915.024722418384,32050.863258111618,18492.150790054748,633011.625,632902.15625,573721.09375,522730.8984375,30180.620821641285,9277.515004156217,42842.01448060666,22220.902052796097,1.019098549993717,1.017934101089579,0.9384865159782468,1.0022515717922,0.08180139991935405,0.0694291432331992,0.08962231818724205,0.05537732257083379,0.6949712948035763,0.6940265573626544,0.2678715804756759,0.9421526606623161,1,0.8571428571428571,0.4,1
Dabrafenib,610731.1875,611934.9166666666,387738.4166666667,415920.5,16459.292680281138,38828.04443821287,8621.829857412478,5532.749247290938,640298.96875,636698,546624.015625,515248.6953125,33183.62718020192,30840.246279381696,55107.97623998364,15458.408997730961,0.9538219133669344,0.9611070188168749,0.7093329337594756,0.8072228106230194,0.05571628360169506,0.07672188617300578,0.07323030698196056,0.026491975281630317,0.18827700236195233,0.4170718345163203,0.009132658209498932,3.1345401975455873e-4,0.4,0.6285714285714286,0.05714285714285714,0.05714285714285714
Selumetinib,664152.6875,707190.1875,463632.8020833333,458896.6875,45461.62877125231,66198.10467509035,23083.00611330526,13573.747876797019,627454.71875,636353.515625,528398.7421875,515056.0234375,35756.85382590789,31004.979778136338,25541.564458974764,12074.055424455459,1.058487039229076,1.111316540469533,0.8774297988749096,0.8909646069903409,0.09427676796398562,0.11727538958335008,0.06088693643361567,0.03362680696225875,0.316165613720667,0.19578035176980724,0.018884334497277923,0.004367693400477207,0.4,0.11428571428571428,0.05714285714285714,0.05714285714285714
Y-27632,281851.984375,252663.703125,241075.97395833334,246019.34895833334,23891.56191708978,8603.522491796351,11360.22449723256,11224.310900583272,456846.359375,441122.93359375,388603.75390625,374516.6015625,194160.75682742344,213207.0255595965,173908.3962625086,151840.12115233706,0.6169513636063437,0.5727739001611043,0.6203645012047221,0.6568983802905656,0.2673701607947268,0.277523795683629,0.27916109700807135,0.2680070467263044,0.16875482317863424,0.17518640295766286,0.18823440437388897,0.18899598322499409,0.22857142857142856,0.4,0.4,0.4
IWR-1,583893.9375,565089.6458333334,483460.78125,463323.34375,14802.309508490769,21421.351705983878,16285.419151212045,23699.585149920247,444237.125,414785.62109375,355557.84765625,358595.390625,179258.02215196937,183047.25586508535,135472.63412693152,133652.35931180496,1.3143744739929153,1.362365562102288,1.359724681755317,1.2920504721002366,0.5314204377423395,0.6034337120013212,0.5200953177691223,0.4860750924465195,0.21707179251607844,0.1989400802891533,0.15479831786678686,0.21543332526965214,0.8571428571428572,0.4,0.11428571428571428,0.6285714285714286
Apoptozole,350091.90625,414344.0729166667,388393.3229166667,398761.75,24772.28194608656,27196.987394673488,15730.040735713323,16406.76992250574,560902.9625,563709.60625,480727.51875,477153.6875,115158.28841106834,69393.49122452989,8032.952741876592,14491.469483358454,0.624157705799245,0.7350310662133882,0.8079282083259492,0.8357092493390822,0.13554224122247602,0.10254252216692623,0.035397002789538286,0.042737597327734946,0.012944784126805815,0.006050831121983345,0.004140571188118794,0.0026706038033858567,0.07142857142857142,0.03571428571428571,0.03571428571428571,0.03571428571428571
Gefitinib,588242.7291666666,547611.7291666666,482394.25,474935.3958333333,38303.24457726569,21086.28238207519,64543.27106724271,49191.59977475565,509215.2109375,569025.3671875,481600.6875,478251.4921875,119078.38886773506,91904.29761768055,16370.818318240972,24837.83600225639,1.1551947320734421,0.962367867487747,1.0016477603138805,0.9930662080341892,0.2804157273953384,0.15979004358642318,0.1382757669877358,0.11506318198831057,0.28502965418103615,0.6794994418086115,0.9851441131427012,0.9220746496053411,0.4,0.8571428571428571,0.6285714285714286,1
Paclitaxel,420205.0729166667,401535.09375,394989.9895833333,388230.8125,7856.102841472626,22558.170787549985,20415.083498011812,27063.029938590233,579022.5703125,597806.890625,491000.8828125,481845.171875,81326.16331898636,63474.26557977336,36753.64116707356,24630.089151265445,0.7257144962240089,0.6716802700788541,0.8044588175092332,0.8057169297541796,0.10282870880223755,0.08068570510057663,0.07317722356078639,0.06964748294838714,0.02898509288689332,0.0048789531529412995,0.007863579813367548,0.008319461223733607,0.05714285714285714,0.05714285714285714,0.05714285714285714,0.05714285714285714
SGI-1027,637559.6875,567416.3541666666,466009.1145833333,451121.59375,12806.55312659792,46192.59638769462,17748.557702112255,3035.804964136108,630142.671875,615890.59375,519010.234375,497392.71875,35347.00168140941,48323.79209120719,39378.933834894284,29951.446561878918,1.0117703751166867,0.92129407385784845,0.8978803956428886,0.9069726530853042,0.060282992132130876,0.10416572212764064,0.07622628096121835,0.054955062228244575,0.7185475457079746,0.24083672565170483,0.06997353618823172,0.05271482113530508,1,0.22857142857142856,0.22857142857142856,0.05714285714285714
PFK-015,587435.0416666666,576275.5208333334,502089.8854166667,488110.2708333333,17227.212815313873,27195.65619801009,17563.92334346655,23765.879966834425,644999.0625,633893.984375,524143.8515625,512281.9453125,1683.2742483958161,15784.052757993506,23191.008915198177,20890.939884288167,0.9107533263533489,0.9091039433061088,0.9579238293455331,0.952815681480983,0.02681444387742112,0.048508275700922365,0.05403046355785998,0.06051464234310733,0.02784985414425939,0.04624415493890245,0.21191193126364102,0.23235881673391,0.05714285714285714,0.05714285714285714,0.4,0.22857142857142856
Nedisertib,518325.1666666667,477782.6979166667,443335.7708333333,472859.7604166667,70476.63639912246,11881.773035417285,22165.668023214745,8974.76228235264,625462.296875,621617.53125,510725.2265625,504949.3515625,23965.635007624667,21704.458557091682,14548.236849817753,19893.873739198094,0.8287072926000127,0.7686120064147832,0.8680514448390579,0.9364498814652672,0.11706789015805717,0.03294809118551789,0.04995006671703163,0.04095204266813056,0.108914658524541,1.367500749784347e-4,0.016146794931241867,0.04138191403206366,0.05714285714285714,0.05714285714285714,0.05714285714285714,0.05714285714285714
Lapatinib,577632.9583333334,570629.5625,422725.4166666667,416087.8645833333,5310.000305413323,15644.717830753812,6323.358550156803,9190.544510301515,608413.5,610127.125,526005.6484375,509861.8359375,12756.459027562272,8418.662896573649,24633.965580916538,22652.079354450492,0.9494085163023722,0.9352633887568923,0.8036518579645917,0.8160796420823666,0.02173524578185047,0.028706037549298156,0.0395099862930214,0.0404903457156533,0.010863098429729304,0.031055696659579583,0.002215854988392475,0.0014459989938592761,0.05714285714285714,0.05714285714285714,0.05714285714285714,0.05714285714285714
Dinaciclib,392376.2291666667,386731.2395833333,316650.1979166667,321467.0729166667,24189.56103085709,10268.556795786557,6223.573220050161,3402.2457786315417,530803.53125,518008.17578125,448750.37890625,441128.05078125,144262.75460648997,185651.73823019225,141362.39511059635,136617.45952528232,0.7392117913056304,0.7465736211596905,0.7056265861846084,0.7287386788197658,0.20600805990045068,0.2683018454306676,0.22271407871048815,0.22582228199075985,0.1496795981536769,0.25228059329454217,0.1583227267302418,0.17808640233927,0.4,0.4,0.4,0.4
TAK-580,616465.7083333334,611793.8125,438967.5104166667,436950.2604166667,18649.485473940247,32399.101944476697,26240.97977014579,9032.847569844853,526711.390625,511203.98828125,422407.21484375,426408.13671875,141434.22985034547,181498.64071076323,119144.0214288913,125745.50213206,1.170405119968699,1.1967704214455548,1.0392045755635173,1.024723082863848,0.3162691714781276,0.4296038810080128,0.2996283714071254,0.3029269996846967,0.29488768359999507,0.35150442681357635,0.8032410351525764,0.8777856345290598,0.22857142857142856,0.6285714285714286,0.6285714285714286,0.4
KU-55933,518575.25,505058.8333333333,467528.125,479682.2083333333,37399.65351097802,45358.793200726825,6817.679333048838,16091.42094313226,640717.3958333334,579639.5208333334,496092.6458333333,483726.4270833333,7393.144992505445,26735.268230572834,39403.495317753026,24823.79571849101,0.8093665840390174,0.8713326389601985,0.9424209952047348,0.9916394504753753,0.05911391776807842,0.0879703543795794,0.07610541115885056,0.06079692147103091,0.026133763277443284,0.08508955662652626,0.3354874008487552,0.8262817283739772,0.1,0.1,0.4,1
GSK2606414,603601.2291666666,562581.9583333334,461298.3125,452728.1770833333,36076.1716406202,29846.98262429118,16785.569383966256,19888.829000424786,562763.4375,542725.2734375,495547.7109375,484774.703125,135806.84922141416,61442.682822184885,31986.52590076193,23226.2843846941,1.0725665331921401,1.036586991370543,0.9308857700649945,0.9338939803684364,0.26665360559749496,0.12960032428392604,0.06897658629716168,0.060706342479251225,0.5998183647461828,0.5997828583843611,0.13071586296155419,0.10910713742265266,0.8571428571428571,0.8571428571428572,0.22857142857142856,0.11428571428571428
Tipifarnib,589434.7708333334,563558.9583333334,451115.75,490538.1666666667,41803.3361180068,45849.425262650395,17027.45776252263,15669.039148531609,544776.828125,571561.5234375,492153.2734375,496740.96875,122681.97423413658,84313.01660014152,9781.51188192335,20735.365649249423,1.0819747470942112,0.9859987686784139,0.9166163761324418,0.9875130048183018,0.2554546155476254,0.16610251800308504,0.03910111375240587,0.05190589378888813,0.5365142469321291,0.8789192275424373,0.03358763375980381,0.6710914128040415,1,0.8571428571428571,0.05714285714285714,0.6285714285714286
