Well,comp,Avg_cbd,Avg_control,SD_cbd,SD_control,ratio,log2ratio,ratioSD,well_type,correction,significance,sign_values
E05,2000,0.744357441314354,0.6146298269499727,0.11262180429358098,0.04878076970336481,1.2110662526876366,0.27627779138185465,0.2069147714790529,test_compounds,0.7972367097295308,0,0
E06,2000,0.2911574843782538,0.1160684983152101,0.06098534811043009,0.016984312296338164,2.5084970392875263,1.3268232353285505,0.6409456150972839,test_compounds,1.2266058090929586,2,1.3268232353285505
E07,2000,1.1173651193910537,0.49076300276220536,0.20424243302912973,0.2675901716903576,2.2767916756195707,1.1870022922210957,1.3093297415842824,test_compounds,-0.34186780754899404,NA,NA
E08,2000,1.2259914597504287,0.9481241442887156,0.0824119861665373,0.06846099631010998,1.2930706038186273,0.3708010508620834,0.12756546429017263,test_compounds,1.037939675238282,2,0.3708010508620834
E09,2000,0.8613173822259066,0.8903957552044572,0.0540066533166882,0.07327980031662061,0.9673421927175815,-0.04790176836213189,0.10008566355403309,test_compounds,1.1675135198256477,0,-0
E10,2000,0.5233376522560816,0.3485094659132936,0.058756567645544516,0.030151587745426006,1.501645445654219,0.5865442175269278,0.21284289197030645,test_compounds,1.075959661713606,2,0.5865442175269278
E11,2000,1.2397194644081104,0.9015977636913557,0.03220879639911602,0.21152132802512297,1.3750249993216532,0.4594578485060327,0.32456280799813114,test_compounds,0.725899383325391,0,0
F02,2000,1.2808809305626057,1.0104494790778482,0.17208346478198636,0.1452275169932472,1.2676348071667645,0.34213917940950095,0.2493936794303025,test_compounds,0.7688474483061595,0,0
F03,2000,1.101963913277512,1.0000853938914585,0.05316128671193307,0.07432965544062269,1.1018698203256738,0.13995378773442793,0.09763384185441003,test_compounds,0.9066021366168537,0,0
F04,2000,1.240509956965275,0.9852658598975202,0.0688588736592014,0.03058584532374045,1.2590611402026082,0.33234834225105375,0.08007548438819119,test_compounds,1.0989101714262257,2,0.33234834225105375
F05,2000,0.9677256938162518,0.7994446348293457,0.050843168700580865,0.11565695701739237,1.2104974524256185,0.2756000430900142,0.18631521240118218,test_compounds,0.837867027623254,0,0
F06,2000,1.1710995161146813,0.9052458970957089,0.06927874101271198,0.11225423568152049,1.2936811090466225,0.37148203843181304,0.17774150802781033,test_compounds,0.9381980929910019,0,0
F07,2000,1.2992802761326767,1.2039732072353384,0.07215756154908101,0.16532089692593213,1.0791604566651365,0.10990939014982933,0.1598436894384806,test_compounds,0.7594730777881753,0,0
F08,2000,1.2610660539976628,0.9735509498653058,0.17238789290422077,0.08854738226250232,1.295326201645775,0.3733154571666428,0.21268362470935911,test_compounds,0.8699589522270568,0,0
F09,2000,1.2815603419062607,1.1204757698221457,0.13185932675996453,0.08881080457479183,1.1437644404480822,0.19378995806887483,0.14855162567368807,test_compounds,0.8466611891007061,0,0
F10,2000,1.3179673669152359,0.9790419520400231,0.07067220349050496,0.05825396370894374,1.3461806863015382,0.4288720635413217,0.10782646202891316,test_compounds,1.130527762243712,2,0.4288720635413217
F11,2000,1.1648365017340083,0.9526719383217435,0.14117068668197436,0.07861780498588172,1.2227047474349046,0.29007607121068224,0.1792753903039156,test_compounds,0.8641539668270735,0,0
G02,2000,1.0075109326870613,1.0641454799101688,0.1837213097860518,0.12524036897147894,0.9467793189067641,-0.07889990216138933,0.2054823302564474,test_compounds,1.3577439794196589,0,-0
G03,2000,0.7017085989425877,0.827501153022581,0.030311490321345953,0.08463670079497372,0.8479850407210725,-0.2378892804147885,0.0941497274629953,test_compounds,1.0362844956470632,0,-0
G04,2000,0.8534809101294097,0.8228822282922239,0.05503761874017994,0.12390203791248183,1.0371847644597807,0.052672919248546106,0.16988952927722614,test_compounds,0.6974057059053285,0,0
G05,2000,1.02067907814503,1.0060166976621394,0.09441778325030031,0.07650506373997355,1.0145746889857437,0.020875074520942435,0.12149663935715688,test_compounds,0.7715814102714299,0,0
G06,2000,0.4227350265498678,0.3001980701693932,0.07206029022256802,0.016016762633850736,1.4081870223593724,0.4938389520947856,0.2515258817236726,test_compounds,0.9051352589120273,0,0
G07,2000,1.20278255436056,1.148969600818382,0.11811978610067256,0.11963485623707708,1.046835837522462,0.06603521976504159,0.1498330133775087,test_compounds,0.7471698107674446,0,0
G08,2000,1.3225642328931575,1.539857173448286,0.14565837561767886,0.23708832322180093,0.8588876005502948,-0.21945875134521067,0.1625895090103176,test_compounds,1.18406661857093,0,-0
G09,2000,0.9958840327787414,1.0067894241098698,0.10292153971750899,0.09028724117668425,0.9891681506877467,-0.015712306417667545,0.13534913088010306,test_compounds,1.2598664124479528,0,-0
G10,2000,1.104857594984262,1.1430769353740038,0.09308212870555037,0.09734996456356719,0.9665645074211591,-0.049062075403746574,0.11578937978288982,test_compounds,1.1981432669869387,0,-0
G11,2000,1.0272204167290935,1.2487336337695891,0.09453248126395139,0.08361622744606986,0.8226097135128754,-0.2817199873645099,0.093621528895544,test_compounds,1.0098527713039633,0,-0
H02,2000,0.9332846861825257,0.9457160525750621,0.07355412661684196,0.16493742927546584,0.9868550752007568,-0.019089861918788916,0.18886968921170866,test_compounds,1.364594453624174,0,-0
H03,2000,0.9048680718132315,0.7754162656927065,0.13811830190358554,0.05793648154395903,1.1669449195844261,0.22273646668558147,0.1983163963435586,test_compounds,0.770312126897309,0,0
H04,2000,0.8065610765969247,0.7191272526108146,0.1359458754606641,0.054581165790909075,1.121583243673048,0.16553670092125156,0.20732547381928795,test_compounds,0.706932296034472,0,0
H05,2000,0.6254515425740066,0.9744524812465472,0.13187142089656032,0.0978153540044185,0.641849196970499,-0.6396937201863472,0.1498830333380869,test_compounds,0.9416152636466728,2,-0.6396937201863472
H06,2000,0.8527475928411474,0.6385948492886443,0.11689845803642196,0.036954033826043155,1.335349938683433,0.4172178607494511,0.19869732479143062,test_compounds,0.9379552891005718,0,0
H07,2000,1.0219436836476337,0.976048375285485,0.1394351341705874,0.21033951094550898,1.0470215509028686,0.0662911376466729,0.26705599208857206,test_compounds,0.5129095667257245,0,0
H08,2000,0.9186041577899235,1.0115767673102647,0.12298710122429599,0.06692596127613071,0.9080913950133997,-0.13909058977526895,0.13561389972213675,test_compounds,1.1793191944576733,0,-0
H09,2000,1.1397413988892704,0.9869985534034957,0.10050864104217815,0.2081899757457864,1.154754882830443,0.20758664657263676,0.2640052449333683,test_compounds,0.6267443929637064,0,0
H10,2000,0.7575204086457966,0.6924286295603722,0.05748315641132744,0.07153961070662025,1.0940050372075916,0.12961938085229943,0.14024047100163614,test_compounds,0.8135240952043192,0,0
H11,2000,1.1086360533759205,0.9897100383526054,0.10979110882881439,0.13596062367609882,1.120162482358237,0.16370801397089765,0.18969853590180955,test_compounds,0.740765410554618,0,0
A02,200,1.1760293940935362,1.1225621365973544,0.11481955184709547,0.19837583015396643,1.0476296640988165,0.06712881592977603,0.21151005106609966,cbd,0.6246095619666172,0,0
B02,200,0.8146257904918008,0.6947937449781466,0.003885425043768219,0.07251369138267237,1.1724713936758646,0.22955272384476635,0.12249529458219763,cbd,0.9274808045114693,0,0
C02,200,0.932526951992457,1.0568704151888413,0.036926939525796856,0.07354329241975824,0.8823474842238189,-0.1805811680837443,0.07064437568786296,cbd,1.0236362355995448,0,-0
D02,200,1.0792138826066662,1.1017100464169327,0.04347156052631627,0.056821923366942736,0.9795806856046831,-0.029763766327493096,0.06410557118521586,cbd,1.1077918279751149,0,-0
E02,200,0.9976039808155397,1.0240636568187251,0.038306476838750166,0.048304437248652826,0.9741620788639419,-0.03776627030040091,0.05925110298181263,cbd,1.0926642848275672,0,-0
A01,200,1.3245226089020532,1.0436874859664114,0.24716750596975642,0.41019220509888393,1.2690797070117212,0.3437826832840483,0.5521432615272144,dmso,0.16479318395729248,0,0
B01,200,1.232726036700482,0.9488540970084357,0.2883483691786752,0.06478243158560738,1.2991734351857076,0.3775940384688064,0.31657159222676234,dmso,0.6660302507321829,0,0
C01,200,1.2014664874221261,1.1267852666923375,0.03036997613568934,0.10419195334184539,1.0662781303034023,0.09258380289304355,0.10221453826475013,dmso,0.8618490537739021,0,0
D01,200,1.290088941540222,1.211123079625408,0.02180096308679338,0.05506776248716022,1.0652005260598596,0.09112504615061585,0.05166980309268492,dmso,0.9618609198744897,0,0
E12,200,1.3808930206850505,1.457812561745621,0.27260067426117546,0.10906646285066442,0.9472363299102972,-0.07820368033066019,0.19997145930821975,dmso,1.3471792485267367,0,-0
F12,200,1.3655290904215178,1.5154559945994905,0.10040054573046744,0.10695247403369737,0.9010681242396643,-0.15029191139309286,0.09183241775553733,dmso,1.084732959750739,0,-0
G12,200,1.3075967712848664,1.388930609217798,0.04189102511738718,0.14580937099123434,0.9414413957089359,-0.08705680435118224,0.10333176991614133,dmso,1.1481049355412185,0,-0
H12,200,1.26634075411374,1.4253959350109786,0.06020656827398339,0.08289844238951685,0.888413333453197,-0.1706970496359051,0.06673623122653426,dmso,1.0218857959062655,0,-0
A12,200,0.2323724027454847,0.43826231849843345,0.03062835361607276,0.048218047557372086,0.5302130549156836,-0.9153559021807849,0.0910327339204398,PC,0.7122785227565632,2,-0.9153559021807849
B12,200,0.3050685329616713,0.34399308956850994,0.09496277966784177,0.007900247710163658,0.8868449460549805,-0.17324620581944536,0.27681047037437506,PC,1.4404658868037306,0,-0
C12,200,0.2863482591203723,0.35141675266524797,0.08414393143243654,0.047877281065040356,0.8148395230125568,-0.2954121363418427,0.2639254783891426,PC,1.3426904797908419,0,-0
D12,200,0.26995438871460775,0.35096740884786864,0.10329395000663781,0.0639520388973166,0.7691722419491748,-0.37862139555440805,0.3259804656847337,PC,1.4211331733186423,0,-0
E01,200,0.25756824975809434,0.3874831341889733,0.04764173550089359,0.20402590972634005,0.6647211892130505,-0.5891787516953046,0.3709708774470225,PC,1.4066629441070955,0,-0
F01,200,0.23963981963138703,0.4087956802840596,0.004571985992980424,0.16675501051602898,0.5862092756578755,-0.7705122987470704,0.23938656300894612,PC,1.0649824016757679,0,-0
G01,200,0.27935202795693037,0.44104070001193785,0.01679054093737383,0.10914119600966095,0.6333928545582506,-0.6588275027841644,0.16129833629418744,PC,0.9559895271466254,2,-0.6588275027841644
H01,200,0.20593025479834215,0.5256828706942503,0.044174096578432596,0.23319132913947851,0.39173856763941634,-1.3520369226798357,0.1930253016545654,PC,0.7777891709485472,2,-1.3520369226798357
A03,200,0.9758527084825852,1.0910451870060687,0.11122927494115582,0.07477499787956657,0.8944200662856298,-0.16097553952600013,0.11895747744299766,test_compounds,1.132335021171625,0,-0
A04,200,0.9072878664055859,1.0578208568411234,0.09272446323533651,0.10624181580236781,0.8576951953045615,-0.2214630559620282,0.1228986795564376,test_compounds,1.1034925544174368,0,-0
A05,200,0.935228207730127,0.9992197666376049,0.07779802023938752,0.14648570404198882,0.9359584737571688,-0.09548357259321774,0.157762508407503,test_compounds,1.2514834905721748,0,-0
A06,200,0.9240914865565473,0.8942935636737626,0.1381574102535767,0.07552919350888952,1.033320068591766,0.04728719500444566,0.17743360329533603,test_compounds,0.678452862001094,0,0
A07,200,0.8934048364556799,0.906682301924761,0.16588413533563764,0.03291486230702517,0.9853559891475825,-0.02128305966560901,0.18642137163794684,test_compounds,1.358198732423476,0,-0
A08,200,0.8872147077468995,0.9761676843948929,0.33002190526555664,0.05462805094610154,0.9088753110044474,-0.13784571084690453,0.3418836872336379,test_compounds,1.592642685471723,0,-0
A09,200,0.8728540044598945,1.1335205575554155,0.19475702043744106,0.0933596845400203,0.7700380894214373,-0.37699828536511193,0.18314787867705032,test_compounds,1.136333846775538,0,-0
A10,200,0.6488038546415811,0.6555554304381486,0.05505749636700165,0.04753137191185829,0.9897009841073927,-0.014935381721431265,0.11046706571275722,test_compounds,1.2106351155329071,0,-0
A11,200,1.0713774935384885,1.1367882726915728,0.12093574063562516,0.12212692037013562,0.9424600158847424,-0.08549668192614258,0.14686402114763,test_compounds,1.2361880581800024,0,-0
B03,200,0.3833628120088939,0.2997566612010911,0.03230631664289801,0.016157855069221648,1.278913404201936,0.35491858200069837,0.12793697852528882,test_compounds,1.0230394471513584,2,0.35491858200069837
B04,200,0.7459060852311012,0.7363468716155959,0.06642251441090606,0.10709555139506877,1.0129819436789782,0.018608458446098562,0.1727515715805219,test_compounds,0.6674788005179344,0,0
B05,200,0.693636587402807,0.7140569015941839,0.1406645719966832,0.10351750127812483,0.9714023992404708,-0.04185904524792771,0.2421531656509643,test_compounds,1.4557087305423995,0,-0
B06,200,0.8699015151606342,0.8674978577528212,0.058585003117589816,0.10670539828592349,1.0027707934795822,0.003991882222077931,0.14062220514479778,test_compounds,0.7215263831899866,0,0
B07,200,0.885864912753155,0.9466181753214358,0.09448557636382725,0.18048592380205106,0.9358207309429156,-0.0956959062647329,0.20444823054827901,test_compounds,1.3447171920394736,0,-0
B08,200,0.8230569494583646,0.8579766120852834,0.14068980845812207,0.10978183859492062,0.9592999830822337,-0.05994606334574025,0.20483093518590567,test_compounds,1.368961853454045,0,-0
B09,200,0.9153242093833373,0.9618761397579141,0.184544947468327,0.10673627744090992,0.9516029887316957,-0.07156829199608362,0.2189990757258253,test_compounds,1.3896011401833464,0,-0
B10,200,0.37498865024769956,0.28912418938660545,0.07468373297428325,0.025604451386420667,1.29698124201666,0.37515761432728606,0.2826954935672843,test_compounds,0.7315902548820914,0,0
B11,200,0.45998821760738173,0.42906959452061605,0.18676279520567488,0.025208744511038272,1.0720596926037371,0.10038523772273819,0.43980742843901804,test_compounds,0.19244483572570104,0,0
C03,200,0.8966222754762265,0.8628969027147687,0.018012856727465536,0.08303084143257614,1.0390838959502047,0.055312142581803975,0.1021400485939811,test_compounds,0.8348037987622425,0,0
C04,200,0.711676098273311,0.6329548690985279,0.07701185818765245,0.0414653635885103,1.1243709986572978,0.16911814731106983,0.14222954316667727,test_compounds,0.8399119123239434,0,0
C05,200,0.7537685769093725,0.7613955476572145,0.03798220309537842,0.039989850681646816,0.9899829060318124,-0.014524480398191224,0.07205595533693732,test_compounds,1.134094816705687,0,-0
C06,200,0.9760970271113653,0.8514332018024235,0.008208317791871934,0.13570174232885088,1.1464164482252246,0.19713121394745772,0.18297043713194105,test_compounds,0.7804755739613425,0,0
C07,200,1.0309061806222501,1.0908879679560715,0.08580103454711777,0.07722314315754877,0.9450156302977606,-0.08158990357843253,0.10325411898760006,test_compounds,1.1515238682729607,0,-0
C08,200,0.9123891078115485,1.1110609292302898,0.15323834397228822,0.027556699077135326,0.8211872848806093,-0.2842168057040067,0.13941647449752279,test_compounds,1.1000202338756548,0,-0
C09,200,1.0149080557952996,1.1392642403187392,0.15676160386599028,0.1098948479689638,0.8908451787368946,-0.1667533693987489,0.16222760440417466,test_compounds,1.215300387545244,0,-0
C10,200,0.6788439727921829,0.6817505141069653,0.1704647200147872,0.12374545866299544,0.9957366496179475,-0.006163863164181439,0.30852215014690976,test_compounds,1.612780949911767,0,-0
C11,200,0.8200897621184766,0.9661818288563524,0.08808054325253403,0.06996958520198011,0.848794437677635,-0.2365128928773633,0.1099507668320498,test_compounds,1.0686959713417346,0,-0
D03,200,1.072851748004249,1.1323410028114183,0.08968977239083666,0.0754920993190618,0.9474634808247099,-0.07785775798721566,0.10131049169955139,test_compounds,1.1500844642238126,0,-0
D04,200,0.5914333092512247,0.6143646994341418,0.11546666926365695,0.16015488500770556,0.9626746292486564,-0.054879825466251766,0.3135298678696132,test_compounds,1.5897343649878828,0,-0
D05,200,1.0771995217846333,1.0708060977460707,0.009748872987928918,0.18001170814565387,1.0059706645787878,0.008588234881230658,0.16935720264680587,test_compounds,0.6672562592851761,0,0
D06,200,1.1280578234956407,0.9809448540404898,0.23661860910148216,0.14682237318966382,1.1499706827037175,0.20159708164173792,0.29632817718499954,test_compounds,0.5573143283337184,0,0
D07,200,1.349870985339268,1.129080837556322,0.00692923388170885,0.15860441846517026,1.1955485740602985,0.2576727466386628,0.1680533801027315,test_compounds,0.8594418138548354,0,0
D08,200,1.2871709721095554,1.1774857349472112,0.10480249960403394,0.07328687742864326,1.093152073020453,0.1284941143961569,0.1120317312691351,test_compounds,0.8690886104821827,0,0
D09,200,1.0513969308538988,1.2113661562904194,0.03440687583981102,0.06857384816146486,0.8679431280081357,-0.20432758174375834,0.05675222273625695,test_compounds,0.9814475734806496,2,-0.20432758174375834
D10,200,0.8819867027095981,0.8274053354073831,0.2302996377751912,0.13080583245836927,1.0659669027579344,0.09216264450584005,0.3253798403008997,test_compounds,0.4152072221561349,0,0
D11,200,1.0597748658428903,1.1452160988435023,0.1618453706776075,0.09729561541541033,0.92539291659723,-0.1118620390240932,0.1617197081968823,test_compounds,1.2488323329909945,0,-0
E03,200,0.9577074413304056,0.9283833753600634,0.1246966352056425,0.06420141317548937,1.031586160145284,0.044864323040363543,0.15208520567476644,test_compounds,0.7274157487957511,0,0
E04,200,0.9466027775686239,0.9426162237113831,0.005905716228343772,0.020967645937924384,1.0042292438396025,0.006088642992409284,0.023200154025936698,test_compounds,0.9578289357877292,0,0
E05,200,0.7839711520025014,0.7201130485712978,0.17789222114143535,0.053655646912477546,1.0886778868372098,0.12257715900973024,0.2600109736275431,test_compounds,0.5686559395821236,0,0
E06,200,1.2547457471301064,0.8703005131557471,0.3794820877041488,0.1575972524133965,1.4417384893642593,0.5278095041683005,0.5082199055595263,test_compounds,0.4252986782452066,0,0
E07,200,1.2907522475731066,1.0377132682548755,0.18287831733769574,0.16820504361722668,1.2438428678316575,0.31480424421585085,0.26778190126383977,test_compounds,0.708279065303978,0,0
E08,200,1.1126418017103519,0.9893255230179241,0.1977680114864648,0.23067362314483858,1.124646818285101,0.16947201165861647,0.32973163888526447,test_compounds,0.4651835405145721,0,0
E09,200,0.9929893212387928,1.09394777781584,0.0943198460388354,0.07154606509196039,0.907711813466435,-0.1396937613313477,0.10468117204554495,test_compounds,1.117074157557525,0,-0
E10,200,0.5542172178264133,0.3603928103916197,0.06296786813382721,0.003365365147230861,1.5378143010793555,0.6208813010326235,0.17530923663676634,test_compounds,1.1871958278058228,2,0.6208813010326235
E11,200,0.9266529138005457,0.8334446057217008,0.054921189356088876,0.09809041579295708,1.1118350367126482,0.15294275085713246,0.14651070380480063,test_compounds,0.8188136291030469,0,0
F02,200,1.0102598047762614,0.9705107882921375,0.038454544240326766,0.17784842621312705,1.0409568002371952,0.05791019795839189,0.19482948995714033,test_compounds,0.6512978203229145,0,0
F03,200,1.035897129355824,1.0826995071236152,0.010040035623654651,0.07684308093176408,0.9567725140171809,-0.06375215023082434,0.0685358325147709,test_compounds,1.0938441790467226,0,-0
F04,200,1.0590586900671362,1.0181331067494983,0.10914622171358904,0.09478307109413128,1.040196692403312,0.056856355601138685,0.14446368223693837,test_compounds,0.7512693279294351,0,0
F05,200,1.0489286685236567,1.038014190158305,0.1318130487892259,0.07923209295488594,1.01051476797604,0.015090405864221428,0.14857623439390394,test_compounds,0.7133622991882321,0,0
F06,200,1.1511201676658382,0.9610829067456856,0.006578881343315942,0.20872886744635819,1.1977324324325318,0.26030565310433607,0.26021468105051054,test_compounds,0.6773030703315107,0,0
F07,200,1.1244144964102236,0.9984322940619168,0.07500237822514966,0.14122403827555488,1.126180015507886,0.1714374550582735,0.17611765421667744,test_compounds,0.7739447070745311,0,0
F08,200,1.056933545222641,1.1030059441114015,0.1701111147325291,0.05805883469917526,0.9582301445112544,-0.06155589563869039,0.16226329656815647,test_compounds,1.2827567376475675,0,-0
F09,200,1.1304347729251096,1.1441456074593856,0.16407837007618867,0.12563439343089433,0.9880165300247742,-0.017392915845351166,0.17982133583374627,test_compounds,1.3476592016922666,0,-0
F10,200,1.194743605094978,1.1851802818907655,0.2463530346616386,0.09497815148751089,1.0080690873366167,0.011594516360023711,0.2230077896113063,test_compounds,0.5620535081140041,0,0
F11,200,1.20438037864665,1.0589215071979734,0.2088218773709935,0.10738397287274336,1.1373651120124828,0.185695456282919,0.22845533783401276,test_compounds,0.6804544363444573,0,0
G02,200,1.2505536995751405,1.1292142012916215,0.18472824200422658,0.27101714646013375,1.107454810738944,0.14724783137359077,0.31210347744668815,test_compounds,0.4832478558455676,0,0
G03,200,1.0850190232138677,1.1346812879476793,0.04145849772276259,0.1607186312479375,0.956232410579682,-0.06456678960946036,0.14028447891498125,test_compounds,1.2368013684096444,0,-0
G04,200,0.9566954203411473,1.0626153022238203,0.05917484639531293,0.15361633399723035,0.900321516487664,-0.15148779632395223,0.1415673748504443,test_compounds,1.1834562661885526,0,-0
G05,200,1.1791075860087639,1.1293797386244866,0.026958886899646237,0.11341674954233295,1.0440311134365157,0.06216470666997377,0.10752871187900788,test_compounds,0.8289736896784999,0,0
G06,200,0.6618015262960476,0.6310082420132269,0.10223287157148013,0.11109108024744245,1.0488001300657737,0.06873976958652618,0.24564724503337657,test_compounds,0.5575056399990206,0,0
G07,200,1.3341975716273429,1.2173092664466045,0.010169328767470587,0.14674390996433298,1.0960218642892139,0.13227657857854214,0.1323868250343146,test_compounds,0.8312482142205847,0,0
G08,200,1.2935770705942955,1.367743590436474,0.17330777996188246,0.07159957455170976,0.9457745440294766,-0.08043178339051242,0.1360398934660792,test_compounds,1.217854330961635,0,-0
G09,200,1.15896508580926,1.2646303836653316,0.18736067115065774,0.10727584811421519,0.9164457068081683,-0.12587868148584622,0.16731191285709424,test_compounds,1.2510695325223566,0,-0
G10,200,1.226796593436386,1.3606757063488053,0.24017061337029375,0.16129621342266098,0.9016083609873021,-0.14942720060727718,0.20634451108270163,test_compounds,1.3142973831527054,0,-0
G11,200,1.223424179608223,1.2880218718197927,0.036315783522149,0.09507908098429702,0.9498473639113735,-0.07423239725464559,0.07557232406795455,test_compounds,1.1009920120472825,0,-0
H02,200,0.9861930767137363,1.0900242565829368,0.10061298775381586,0.3825185624245702,0.9047441566165733,-0.1444182100541412,0.3306439726025601,test_compounds,1.5660321018216936,0,-0
H03,200,1.027619390863698,1.2276454490748527,0.02612237851921396,0.24483908824101963,0.8370652875698815,-0.25658794358128884,0.1682931901396633,test_compounds,1.1736516678492082,0,-0
H04,200,0.7830315516165072,1.041368063789156,0.1169451920381314,0.15941044625100712,0.7519258356813275,-0.41133772257388,0.16081029037513123,test_compounds,1.07354641643159,0,-0
H05,200,1.0134726820266469,1.267601535083101,0.1395732219618112,0.2952507364383757,0.799519923238501,-0.3227941102133305,0.21634110876282697,test_compounds,1.232202140764155,0,-0
H06,200,0.7542221163863286,0.9300539240861819,0.05147023242947422,0.1575533102436281,0.8109445020915151,-0.30232490954100544,0.14810393994373738,test_compounds,1.10715238197899,0,-0
H07,200,0.9244919357656345,1.1375844594929174,0.036727002504804526,0.1300920181164498,0.8126798217494376,-0.2992410212531035,0.0983845810925159,test_compounds,1.0094489839344694,0,-0
H08,200,1.0212128785829027,1.2445816157992633,0.03554341857045201,0.13502265115887555,0.8205270474986773,-0.28537720398924854,0.09348653627747322,test_compounds,1.0075001200536238,0,-0
H09,200,1.1300904938459682,1.166851526453978,0.15205405341398448,0.24920565302695205,0.9684955354005275,-0.046182696621935686,0.24446862163089914,test_compounds,1.4574327786623258,0,-0
H10,200,0.9180644492507367,0.9717752716829884,0.09476853433018487,0.025390403002328175,0.9447291735061013,-0.08202728517100451,0.10059642349683805,test_compounds,1.1459220204997773,0,-0
H11,200,1.1529017636409997,1.2176137667692841,0.012877746265075558,0.08797650257464622,0.9468534235614091,-0.07878698647777234,0.06922587747689421,test_compounds,1.0853051785151975,0,-0
