drugs,drug_avg_1,drug_avg_2,drug_avg_3,drug_avg_4,drug_sd_1,drug_sd_2,drug_sd_3,drug_sd_4,ctrl_avg_1,ctrl_avg_2,ctrl_avg_3,ctrl_avg_4,ctrl_sd_1,ctrl_sd_2,ctrl_sd_3,ctrl_sd_4,drug_to_ctlr_1,drug_to_ctlr_2,drug_to_ctlr_3,drug_to_ctlr_4,d_t_c_SD_1,d_t_c_SD_2,d_t_c_SD_3,d_t_c_SD_4,ttest_pval_1,ttest_pval_2,ttest_pval_3,ttest_pval_4,wilcox_pval_1,wilcox_pval_2,wilcox_pval_3,wilcox_pval_4
ART558,401138.6666666667,429596.6666666667,357310.6666666667,428460.6666666667,5506.4566949476075,14529.582662049634,14762.030393321013,5128.954701821155,414164,411973.25,344023,427070,10991.069192758274,33528.58846193797,14559.293870239724,12749.431908912647,0.9685503005250738,1.0427780606305548,1.0386243555421197,1.0032562967819483,0.028938361374863764,0.09190339890294948,0.06142750311705826,0.03226859256948039,0.10067277279325523,0.39704616381314056,0.2956713351183111,0.8524895072146579,0.11428571428571428,0.6285714285714286,0.4,0.6285714285714286
Mirin,409522.3333333333,415724.3333333333,320583.6666666667,383776,4056.9957275468423,24740.14626741995,11522.929199354361,9353.369285984596,410125.25,401176.5,339278,420005.25,13232.87674380241,33212.14597603313,17575.082759406854,15531.932877677094,0.9985299206360333,1.0362629250051618,0.9448996594729593,0.9137409591903911,0.03370243651996142,0.10565419690342623,0.05957612398546355,0.040468892349997135,0.9359775010360352,0.536057757197272,0.15093827848568786,0.012781221544998804,0.8571428571428572,0.6285714285714286,0.22857142857142856,0.05714285714285714
Ferrostatin-1,188856,181573,105416.33333333333,113852,29559.430576382896,8305.35796940746,10072.349394919405,13702.760269376386,354695,351514.75,275195.75,344447.75,110925.74778051607,102296.45062390972,114720.29111822371,145484.41218764067,0.5324461861599402,0.5165444693288119,0.3830594525290937,0.33053489244740314,0.18620514849738148,0.15216826846886558,0.16382605529098868,0.1451654155845658,0.053044079926976254,0.044320047893193944,0.05878212361201105,0.04960423173207118,0.11428571428571428,0.05714285714285714,0.22857142857142856,0.11428571428571428
Barasertib,367473.6666666667,385093,319115.6666666667,386141,20599.72073435301,14307.151393621303,15221.557815589485,10866.102705202082,294682.75,306880.5,223179.25,308122.75,131320.4110547303,106433.02497032269,113043.61395607449,136214.27971000937,1.247014515327642,1.2548630492976909,1.4298626179031728,1.2532050943982553,0.5600905617056449,0.4377045554950238,0.7274510199672781,0.5551356325908327,0.3506967804547609,0.2383617433168942,0.1879102418053704,0.33556904162060464,1,0.8571428571428572,0.6285714285714286,1
Infigratinib,374823.3333333333,392163,338252,409092,7156.630794817722,14048.551811485766,15375.665546570659,7828.912248837638,382749.8333333333,378035.1666666667,343680.6666666667,405856.5,10095.08504999669,8586.927469512402,14366.208681021819,8650.40111786731,0.9792906506817551,1.03737174363408,0.9842043292125829,1.0079720295227501,0.03188646790680807,0.04400289840426605,0.06077887628675322,0.028873075264202755,0.22566812217322443,0.21527381862560596,0.6378484214214643,0.5995697005938383,0.26190476190476186,0.09523809523809523,0.7142857142857142,0.7142857142857142
Prexasertib,174308.33333333334,186598.33333333334,118955.33333333333,137286,4073.539533787948,8292.69620409028,9581.396627492953,11655.602429733093,340919,361845.25,332685,398575,72530.27565093077,41903.363241113075,33135.19034702129,20027.84140473789,0.5112895829605664,0.5156854576185077,0.357561457033931,0.34444207489180206,0.10943078934583439,0.06396528376959448,0.04580096328954056,0.03398119512507319,0.01913588119655736,0.002666785230750983,4.360027291122715e-4,5.255086957308528e-6,0.05714285714285714,0.05714285714285714,0.05714285714285714,0.05714285714285714
Silmitasertib,398430.3333333333,397082,344071.3333333333,415526.3333333333,9734.290951750587,4414.194037420648,19960.061030300818,17321.18628539435,345924.75,367908.75,337687.5,405320.5,79853.91831077129,46725.84336585055,35420.58812329349,23325.84344312834,1.1517832515115882,1.07929479796281,1.0189045591955086,1.0251796623495069,0.26736478097748323,0.13759873079813614,0.12213080875903945,0.07284935736965766,0.280686790493104,0.30085175749686577,0.7752294032126126,0.5359686459507254,0.4,0.22857142857142856,1,0.6285714285714286
Olaparib,402145.3333333333,380480.3333333333,328641,406734.6666666667,4521.344969512206,5017.306083281479,17180.662065240675,23213.59766027949,395372.5,405244.25,357028,427931.75,28898.984693814647,12034.589935542743,14059.800259368316,9161.185344521018,1.01713025901734,0.9388913805275049,0.92049082985088,0.9504662055728903,0.07521952612802506,0.030507616707223045,0.06024661184837173,0.05793666893509466,0.6742257806671976,0.018872814101761275,0.08213235761784715,0.24978272954697503,1,0.05714285714285714,0.05714285714285714,0.22857142857142856
T0070907,419753.3333333333,406296,353435.6666666667,444004.6666666667,16156.551003643486,15986.637201112684,2674.483937759457,8934.695536689167,410421.75,418323.75,358256.75,432472.75,14322.46320470051,6161.876411992264,8982.326215964325,3824.7523993935433,1.0227365711815548,0.9712477477073678,0.9865429378976577,1.02666507119042,0.053136273328221136,0.040806024167877104,0.02583691801276025,0.02256676684795594,0.4708554815978283,0.32172687628707014,0.3721516154334625,0.14266786095591688,1,0.4,0.6285714285714286,0.22857142857142856
Dabrafenib,388786.6666666667,421582.3333333333,292349.6666666667,371294.3333333333,24212.56414205925,9610.642347592242,2580.682338710701,4076.9182397165305,406525,420810.75,357511.25,430584,13964.876297339693,11581.50382794336,4237.1389226694,2516.5986304269236,0.9563659471537216,1.0018335637417375,0.8177355724237116,0.8623040645572834,0.06801976742850054,0.035802605052179116,0.012084432807063391,0.01072611447889813,0.3388380833338881,0.9271859997386962,2.2552489856576586e-6,1.4851052327664115e-4,0.4,1,0.05714285714285714,0.05714285714285714
