drugs,drug_avg_1,drug_avg_2,drug_avg_3,drug_avg_4,drug_sd_1,drug_sd_2,drug_sd_3,drug_sd_4,ctrl_avg_1,ctrl_avg_2,ctrl_avg_3,ctrl_avg_4,ctrl_sd_1,ctrl_sd_2,ctrl_sd_3,ctrl_sd_4,drug_to_ctlr_1,drug_to_ctlr_2,drug_to_ctlr_3,drug_to_ctlr_4,d_t_c_SD_1,d_t_c_SD_2,d_t_c_SD_3,d_t_c_SD_4,ttest_pval_1,ttest_pval_2,ttest_pval_3,ttest_pval_4,wilcox_pval_1,wilcox_pval_2,wilcox_pval_3,wilcox_pval_4
Volasertib,391207.6666666667,375863,413860,419050.3333333333,31061.633590867907,26257.573821661437,21722.531367223295,32860.66055838399,430000.5,429110.75,440279,434844.75,45545.30490621399,26416.65406992339,14309.338535842016,16695.632689918242,0.9097842134292092,0.875911405155895,0.9399948668912212,0.9636780329838024,0.12043265342864598,0.0815592723597585,0.05803082139266008,0.08414050279036012,0.2384910467054097,0.05093365941686008,0.1567606824837084,0.5054721519118499,0.22857142857142856,0.11428571428571428,0.4,0.4
PF-573228,435667.6666666667,388726.3333333333,410244,422465.6666666667,26104.675143225464,17134.399736592273,28960.966644778968,12734.076029823811,430789.25,417104,424381,434673.5,15922.680267990896,29200.335637340428,10378.904405893074,19053.083468737197,1.0113243695534804,0.9319650095260015,0.966687952570921,0.9719149353863686,0.07119912879781749,0.07709960738882367,0.07222204661699101,0.05170273810606309,0.7927297477052339,0.17027787040270248,0.4919242844301975,0.35703239447819546,0.8571428571428572,0.4,0.6285714285714286,0.22857142857142856
ART558,424338.6666666667,396378.6666666667,418632.6666666667,432879.6666666667,13796.102795113313,13622.67390541715,20204.23312905821,18175.018606134447,433977.25,415604.5,423556.5,432603.25,12440.064827671384,15985.439927217101,9652.558641797175,14644.351388277097,0.9777901184144254,0.9537400741971434,0.9883750259213746,1.0006389611420319,0.042381614454465776,0.04919448377219267,0.052751968577908016,0.05396763225429794,0.3923616009959361,0.14915792006177261,0.7253004911617176,0.9838462976635687,0.4,0.22857142857142856,0.6285714285714286,1
Mirin,442242,395344,440586.3333333333,446770,8613.563896552925,11445.541839511137,14143.904918138178,11209.481210118513,415714.25,423985.5,427752.75,415078.75,12803.727227517253,15846.276586841044,6436.895181943958,28160.346936487367,1.063812462526844,0.9324469822670822,1.03000233974728,1.0763499697346588,0.03876651025617885,0.04408226225711323,0.036518126310134735,0.07785690501095822,0.02221503826471333,0.03909992675076365,0.2520500724294685,0.10817612874996822,0.05714285714285714,0.11428571428571428,0.4,0.11428571428571428
Ferrostatin-1,311430.6666666667,275274.3333333333,208079,173163,19850.98804425949,5697.71571187378,24928.279062141453,15957.346521273517,390064.5,392797,376501.75,354834.75,22185.513899840138,63169.520266238105,117603.32448921955,91147.62472083406,0.7984081265192466,0.7008055899951713,0.5526640978428388,0.48801026393271796,0.06820615869361035,0.11363302001945047,0.18489073447439489,0.1331794133962472,0.005056363221068909,0.03303852784087924,0.06070698318699032,0.02584716825426463,0.05714285714285714,0.05714285714285714,0.22857142857142856,0.05714285714285714
Barasertib,418531,409440.3333333333,442596.3333333333,421758.3333333333,12110.32538786634,18496.57020459018,6456.197978170538,5118.244262765635,406402.75,400160.25,384244.75,371213,41877.66359588366,67425.01293226918,122074.50317838693,102082.84383120734,1.0298429329033822,1.023190917472021,1.1518604569960509,1.136162616431357,0.1102243238613216,0.17849147853620062,0.3663314391870168,0.31274655916217464,0.6146897133042706,0.8074009266040438,0.409895532734799,0.3952932789834001,0.8571428571428572,0.4,0.8571428571428572,0.4
Infigratinib,476945,418618.3333333333,457445.3333333333,437436,20837.260952438064,12406.517413574744,4390.34193808789,23673.238963014755,454838.8333333333,418380.1666666667,461834.1666666667,439556.8333333333,35410.020702714464,28561.852799961467,14057.527455661137,18373.61864649059,1.048602197188528,1.000569258979373,0.9904969496626674,0.9951750645820924,0.09361165567978082,0.07446561847519412,0.03161242300887485,0.06805167109302349,0.28100013860353934,0.9866003953137104,0.5083861098984982,0.8997510011263282,0.5476190476190476,1,0.5476190476190476,0.7142857142857142
Prexasertib,378005.3333333333,317751.3333333333,325973,337717.3333333333,16856.679813454764,9056.568573876826,15047.480885517018,22511.363560063022,388129.25,413111,428630.75,437846,71351.29323927259,17370.798158595553,44226.71968674593,14735.458165029459,0.9739161202958379,0.7691669631971391,0.7604984010129932,0.7713153330927617,0.18423107393030883,0.039072352094062034,0.08596426806811826,0.057595264975328075,0.7999158604933105,3.353517530258954e-4,0.013444404944567348,0.005155912657675819,0.8571428571428571,0.05714285714285714,0.05714285714285714,0.05714285714285714
Silmitasertib,458164.3333333333,408646,437209,411737,34574.7296349998,36987.57698200843,20719.501707328775,60662.801872317104,373567.75,419601.75,430360.75,451409.25,59886.001749852476,25118.348968765178,47911.84628304361,21250.7795366821,1.2264557990708067,0.9738901231941954,1.015912812680989,0.9121146719966416,0.21730601892682774,0.10568398246281085,0.12292169511316962,0.14107871355041632,0.0673254164142479,0.6853025841851447,0.8099576985178026,0.37616329911491025,0.11428571428571428,0.6285714285714286,1,0.6285714285714286
Olaparib,422248.6666666667,383925,454068,411607,26625.380454245784,74941.9376917891,30053.91986081017,13122.024958061922,430909,437038.75,428730.75,435245.5,34548.730560374184,22020.30286462927,40363.97825929286,30083.842069567287,0.9799021757880821,0.878469014475261,1.0590982802143303,0.945689271916654,0.09995162653267038,0.17709701438125386,0.12188672763869238,0.07198306960758862,0.7234834085672008,0.34406526499067974,0.38493768747464546,0.22838636048443794,1,0.6285714285714286,0.6285714285714286,0.4
