Well,comp,Avg_cbd,Avg_control,SD_cbd,SD_control,ratio,log2ratio,ratioSD,well_type,correction,significance,sign_values
H07,5000,0.8396749094627605,0.8301579813976571,0.03117563305752141,0.008346577000136648,1.0114639963457084,0.016444967233865054,0.03890642733235541,test_compounds,0.9336511416809976,0,0
H08,5000,0.8187897773128047,0.8279358562505711,0.03958539448175042,0.028371081412156943,0.9889531551644765,-0.01602591001269374,0.058604145393991135,test_compounds,1.1061614459524587,0,-0
H09,5000,0.9942040837685506,1.0198597601877175,0.05958048954981625,0.04236586933839642,0.9748439173495338,-0.03675684801653726,0.07108336215633544,test_compounds,1.1170106416622048,0,-0
H10,5000,0.418960324346276,0.443980886995064,0.040238228946731465,0.009038565270842982,0.9436449554886669,-0.08368394430952858,0.09264419823375393,test_compounds,1.1289333519561748,0,-0
H11,5000,0.8029188435558611,0.7672062669490097,0.06796092391657095,0.02214411049588921,1.0465488593424443,0.06563966705046557,0.09359105128743053,test_compounds,0.8593667567675833,0,0
A02,2000,0.9898005502509505,0.982911718449776,0.015204537069145029,0.016630805545457723,1.0070085966744189,0.010075999458514444,0.023012981608706927,cbd,0.9609826334570051,0,0
B02,2000,0.9677048805317449,0.9536445888723311,0.03979790274958281,0.006807857239700926,1.0147437439728357,0.021115445660452477,0.04235648006598955,cbd,0.9300307838408566,0,0
C02,2000,1.0327294911132174,1.0300382309843825,0.04572870623845018,0.017891521756304266,1.0026127769318456,0.0037645245298803735,0.04768875245826421,cbd,0.9072352720153172,0,0
D02,2000,0.9953631827361892,1.013995861434777,0.012477852188459967,0.01564329119115815,0.9816245022221066,-0.02675683448358379,0.019513218093581877,cbd,1.0206509384092703,0,-0
E02,2000,1.0144018953678982,1.0194096002587334,0.001284938763368737,0.007290830537504441,0.9950876420140008,-0.007104498747962611,0.007227639195800099,cbd,1.009542920405601,0,-0
A01,2000,0.8550247801699038,0.9769528246043077,0.012443059134395563,0.06462215904320423,0.8751955658823259,-0.19232266605280718,0.059275784802755874,dmso,0.9937471354878377,2,-0.19232266605280718
B01,2000,0.8423524644410636,0.9682756796475821,0.04658323131947729,0.027514587895293003,0.8699510709053954,-0.2009938338653203,0.054089081925713225,dmso,0.9781292347568218,2,-0.2009938338653203
C01,2000,0.8900224200432629,0.9773584823902349,0.030763226021670243,0.049092277534461014,0.9106407076619601,-0.13504614241651874,0.055524565193803,dmso,1.021689838049566,0,-0
D01,2000,0.8510371721352572,1.0002713763646092,0.005312837790523009,0.051101988250039455,0.8508062834190763,-0.2330974068825392,0.04378941107741155,dmso,0.9383851055738994,2,-0.2330974068825392
E12,2000,0.889210372190537,1.0142843267421116,0.046424493296256024,0.07844138928541732,0.8766874817504939,-0.18986544706474204,0.08180348591707201,dmso,1.040294453584638,0,-0
F12,2000,0.8890975345969345,0.9835964713539856,0.022695816536481728,0.06360347981475478,0.9039250957997368,-0.1457248669322122,0.06284117227191427,dmso,1.0296074403435653,0,-0
G12,2000,0.902892886524041,1.006240011610847,0.05176440797444592,0.06555367068581035,0.897293763024428,-0.15634771166503159,0.07786875454736579,dmso,1.0530312721191595,0,-0
H12,2000,0.8825642303894041,0.988340403637588,0.046657787081693415,0.02970698219872037,0.8929759697581172,-0.1633067423597428,0.0543049898064576,dmso,1.0015859493710324,0,-0
A12,2000,0.2004678947565243,0.1947505941740385,0.016605303313507295,0.01945091644380414,1.02935703794247,0.041743475455050784,0.13356471044515533,PC,0.7622276170521592,0,0
B12,2000,0.19859573111484274,0.19062011571139545,0.016484866164903165,0.014912612604901216,1.0418403659744002,0.0591342403226813,0.11883580952131162,PC,0.804168746931777,0,0
C12,2000,0.20128674601626959,0.1946112356025748,0.014581202408986516,0.015181918346789397,1.0343017729322022,0.04865717481559892,0.11010988424233495,PC,0.8140820044475323,0,0
D12,2000,0.21120253417849677,0.20070173838903352,0.02107256456935705,0.017557900513548073,1.0523204027715438,0.07357403268363967,0.13963815437825342,PC,0.7730440940150369,0,0
E01,2000,0.2126641584425202,0.20178755532983247,0.013081198812462523,0.018668263023152394,1.0539012581569231,0.07573970469758905,0.11708521873069687,PC,0.8197308206955294,0,0
F01,2000,0.20840113252988746,0.19697869880587596,0.0171195647989074,0.010669818752160224,1.0579881672143057,0.08132349210533724,0.1041044395404271,PC,0.8497792881334515,0,0
G01,2000,0.20555321949601177,0.19562505249661863,0.012639160851516486,0.01483787307317757,1.0507509997962288,0.07142082922400564,0.10259676361782842,PC,0.8455574725605719,0,0
H01,2000,0.20440972539489186,0.19651032963336906,0.01612441962056273,0.011887513957839237,1.0401983741834884,0.05685868813495345,0.10340385152481628,PC,0.8333906711338558,0,0
A03,2000,0.9516590510383102,0.9528502604362035,0.017957097298371184,0.07264727839467097,0.9987498461748355,-0.00180471904731766,0.07844417028435144,test_compounds,1.1556381867435384,0,-0
A04,2000,1.044281433169612,0.9867480842157319,0.05180793657886571,0.05837066327339813,1.0583060153591355,0.08175685146484941,0.08170590999675281,test_compounds,0.8948941953656299,0,0
A05,2000,0.9887528031172572,0.9925143307312599,0.059892651985924916,0.07651027667901847,0.9962101024664991,-0.0054780535773057215,0.09766750592739104,test_compounds,1.1915451143212812,0,-0
A06,2000,1.0022301227742727,0.9962815278019219,0.04616747106628876,0.030526851477785742,1.005970797215798,0.008588425100241081,0.05565499483902821,test_compounds,0.8946608075377417,0,0
A07,2000,0.9731945801300991,1.0754987788988977,0.01673842006711576,0.06288996692136191,0.9048774384722795,-0.14420569593169988,0.05515423677069814,test_compounds,1.015185912013676,0,-0
A08,2000,1.0574419845538823,1.1294292666981924,0.010385602723997552,0.05374957806813147,0.9362622483170107,-0.09501540764908399,0.045495718587130966,test_compounds,1.0272536854912726,0,-0
A09,2000,1.0063765428806954,1.0402084505881373,0.024633275863485994,0.06358165422807807,0.9674758384357355,-0.047702462781949215,0.0637012935297183,test_compounds,1.094878425495172,0,-0
A10,2000,0.8789422850899226,0.8689615139049033,0.04396181597258969,0.06555018342355012,1.0114858610252693,0.0164761534391577,0.09154994568821181,test_compounds,0.8283859696488456,0,0
A11,2000,0.8378144731564917,0.7902667830672033,0.05645388166930031,0.05716393382869472,1.0601666312036362,0.08429103754123853,0.10480500029245449,test_compounds,0.8505566306187272,0,0
B03,2000,0.4511115618339216,0.37176925554296614,0.015805539616264856,0.0029523433440074138,1.213418148779077,0.27907679465864776,0.043592752627041965,test_compounds,1.126232643524993,2,0.27907679465864776
B04,2000,0.7420366908758604,0.7406196190064614,0.038171912271639706,0.02492344519922897,1.00191335988547,0.0027577573675723463,0.0615891980119218,test_compounds,0.8787349638616263,0,0
B05,2000,0.799352199719172,0.7151300630028669,0.0245603883385693,0.04033452168482506,1.1177717747770974,0.16062565060607373,0.07179189038705028,test_compounds,0.9741879940029969,0,0
B06,2000,0.7106275598868645,0.6967777959799828,0.061232548840278955,0.021938382592397745,1.019876873210925,0.028394990304405954,0.09356259476083548,test_compounds,0.8327516836892539,0,0
B07,2000,0.5516608740359367,0.4918926412471467,0.01665152757187707,0.042135662643687656,1.1215066617732954,0.16543819008869906,0.101858364665902,test_compounds,0.9177899324414914,0,0
B08,2000,0.5467095787406072,0.5825414445334136,0.02339523196989501,0.03716178647288888,0.9384904436773491,-0.09158604021958858,0.0720911500827086,test_compounds,1.0826727438427663,0,-0
B09,2000,0.9266885660843899,0.9782975930096146,0.029210529478344512,0.06447810000675354,0.9472460861664233,-0.07818882107178142,0.0692042586574533,test_compounds,1.08565460348133,0,-0
B10,2000,0.37003720218812686,0.3336325123028925,0.015038262335859842,0.030136079392672876,1.1091161338981974,0.14941043585757313,0.10985623517738942,test_compounds,0.8894036635434186,0,0
B11,2000,0.3872592739676768,0.3507183779594327,0.03471274193266632,0.02734629454028202,1.1041887118115912,0.1429867575586633,0.1311823242059051,test_compounds,0.841824063399781,0,0
C03,2000,1.0573867212650232,1.0970293507653206,0.0179040333235365,0.07849421246206553,0.9638636564530917,-0.05309901074602544,0.07087076905820977,test_compounds,1.1056051945695113,0,-0
C04,2000,0.6988347423216968,0.5434049784051999,0.02167708914654282,0.021536975023589953,1.2860293337257538,0.36292355023819833,0.0647241736682652,test_compounds,1.1565809863892234,2,0.36292355023819833
C05,2000,0.6974299881985132,0.6632581480965548,0.028545370440797743,0.03500313400378829,1.0515211764831327,0.0724779046579596,0.07022684696028032,test_compounds,0.9110674825625721,0,0
C06,2000,0.9123718514870072,0.8432918463171051,0.05425774723404617,0.024280277661535513,1.08191707944479,0.11358993201316404,0.07148470918684822,test_compounds,0.9389476610710936,0,0
C07,2000,1.0709857284351518,1.113231420369204,0.02098372141782307,0.04935818423027656,0.9620512939528411,-0.05581427827398237,0.046634374599376034,test_compounds,1.0553200431515932,0,-0
C08,2000,1.0763150744936698,1.1165896192537241,0.04702057352071413,0.07999215352695269,0.9639307548041044,-0.052998582549189016,0.08088274501680329,test_compounds,1.125696244837711,0,-0
C09,2000,1.0116653454333253,1.0910855790318468,0.02739887552584232,0.13145588293284535,0.9272098952412208,-0.10903213193031461,0.11449947580058317,test_compounds,1.1562088468423872,0,-0
C10,2000,1.0100484968892043,1.0396126334176945,0.014264285534779911,0.07860300959481231,0.9715623535361445,-0.041621505921155134,0.07472829133101838,test_compounds,1.1210189361981813,0,-0
C11,2000,0.948116617084364,0.9774143629397289,0.033204047811901054,0.06720615665667617,0.9700252554430986,-0.04390578529049432,0.07485108523823923,test_compounds,1.119727425919577,0,-0
D03,2000,1.0647212198992775,1.1400437438579412,0.03115823449195239,0.06739023716998796,0.9339301457821522,-0.09861344870241148,0.06160131359064227,test_compounds,1.0571327729634368,0,-0
D04,2000,0.5073073082304513,0.4759169954059601,0.011129854177808776,0.014577798620779002,1.0659575369812442,0.09214996867236937,0.04016240783074625,test_compounds,0.9856327213197517,0,0
D05,2000,0.9907595898693731,0.9797187150519933,0.04317472148262631,0.024481364541873052,1.0112694334075203,0.016167426968003457,0.05079953011545162,test_compounds,0.909670373176617,0,0
D06,2000,0.9893350345079646,0.9354598507336271,0.05612339629687001,0.06613907259063566,1.057592192473131,0.08078343150261416,0.09586776147818542,test_compounds,0.8658566695167602,0,0
D07,2000,1.1112382501097704,1.204895933760383,0.03555827989278286,0.04845889267233012,0.9222690682021687,-0.11674038248657363,0.0473999289572835,test_compounds,1.0170689261167356,0,-0
D08,2000,0.8876024046595588,0.9354436751889162,0.010657199950162224,0.060125753971086215,0.9488571340014718,-0.07573721268163643,0.062042868534830486,test_compounds,1.0729428710711328,0,-0
D09,2000,0.9920800602734436,0.8905559485214766,0.016971693718016517,0.09244045235551575,1.1140008237781354,0.15575029951833183,0.11719410076406048,test_compounds,0.8796126222500145,0,0
D10,2000,1.2515260327198525,1.2994384089544269,0.012226626064667354,0.10057784502193107,0.963128397695181,-0.05419995375510691,0.07513856542389849,test_compounds,1.113405528542978,0,-0
D11,2000,0.9206527587566822,0.9194028676715701,0.037688978210323555,0.03491481379033291,1.0013594596330524,0.0019599537335509,0.05591495006054565,test_compounds,0.8895295595119611,0,0
E03,2000,0.760317336753983,0.7536162244893471,0.042376943679692344,0.03093861132674337,1.0088919426717182,0.01277166292807232,0.06983893271774096,test_compounds,0.8692140772362363,0,0
E04,2000,0.8643613513901323,0.7514915405351191,0.026676777792807964,0.023693212651388525,1.150194386452629,0.20187770175420555,0.050746320888081835,test_compounds,1.0487017446764653,2,0.20187770175420555
E05,2000,0.90904355845013,0.8235210004930639,0.03857261409104523,0.05854198426058014,1.1038498810666169,0.14254398500850154,0.09138585997687924,test_compounds,0.9210781611128583,0,0
E06,2000,0.19611887644772,0.20149191996563168,0.018135208408550724,0.014221633901324918,0.9733337023200327,-0.03899358469615775,0.11322746180799506,test_compounds,1.1997886259360229,0,-0
E07,2000,1.0329635832764525,1.1171483077893032,0.006132493414338291,0.07164130522218397,0.9246431973929748,-0.11303133104933309,0.059549749098979705,test_compounds,1.0437426955909344,0,-0
E08,2000,1.0163468982247035,1.09480799352583,0.028501382356018307,0.09073565046905976,0.9283334650777965,-0.10728496841573766,0.08122357683634102,test_compounds,1.0907806187504785,0,-0
E09,2000,0.7499046977660164,0.7476453556897426,0.04540242210236486,0.048163183021182006,1.0030219435713468,0.004353168796815316,0.08867259052646764,test_compounds,0.8256767625184115,0,0
E10,2000,0.4337114321972407,0.38558022911093603,0.019942030110735955,0.020916056110430525,1.1248279850792264,0.16970439340001908,0.0799874350865996,test_compounds,0.9648531149060272,0,0
E11,2000,1.043044789283159,1.0400243552414996,0.03365838712712902,0.04836702019655048,1.0029041954896891,0.004183796086256477,0.05676905572315337,test_compounds,0.8893660840433824,0,0
F02,2000,1.0105369954178212,0.9775211419199004,0.026303581311710195,0.014725095721979269,1.0337750786986315,0.04792232864712466,0.031089664315346047,test_compounds,0.9715957500679394,0,0
